연번,경도,위도,Station 스테이션/성명,업무건물,주거건물,기타건물,대전지하철역,사고량,타슈이용량,총이용승객,경제인구수,교통량,하천여부,sum,순위
9,127.3735828,36.3616216,(운영중지)황실아파트(성룡초등학교),0.007096590909090907,0.003260833333333333,0.0,0.0,0.0,0.00012653085906496846,0.005201272410380374,0.02121982025472473,0.0,0.0,0.03690504776659431,190
182,127.3010861,36.35091861,한밭대 입구,0.024128409090909093,0.00031354166666666667,0.0,0.0,0.0,0.004112940587323784,0.0012380864965606752,9.883730484798685e-05,0.006784429276295465,0.0,0.03667624442260367,191
3,127.3877834,36.36793207,한밭수목원1,0.0,0.0,0.0,0.0,0.0,0.03639,0.0,0.0,0.0,0.0,0.03639,192
176,127.3352506,36.2992273,관저2동주민센터,0.002838636363636363,0.009029999999999998,0.0,0.0,0.0,0.002215665369061567,0.0027549754700734413,0.007050394412489729,0.012269771465598907,0.0,0.036159443080860006,193
159,127.3768531,36.38538863,연구단지네거리,0.004257954545454545,0.006019999999999999,0.0,0.0,0.0,0.003287051664839941,0.0027697753895927746,0.00660837202136401,0.01281180519809235,0.0,0.035754958819343624,194
216,127.341641,36.30434664,건양대학교병원,0.004257954545454545,0.0013168750000000001,0.0,0.0,0.0,0.002026556748176424,0.01133814511499269,0.008346261298274444,0.008395591752884778,0.0,0.03568138445978288,195
137,127.411517,36.31868609,센트럴파크(302동),0.009935227272727273,0.004515,0.0,0.0,0.0,0.001001244189122794,0.0035041250420969794,0.012203661668036154,0.0036036755996947116,0.0,0.03476293377167791,196
21,127.3588443,36.37339707,카이스트 학사식당,0.031225,0.0,0.0,0.0,0.0,0.0033104323670584677,0.0,2.1963845521774855e-05,0.0,0.0,0.03455739621258024,197
54,127.338703,36.36480356,궁동네거리,0.002838636363636363,0.007086041666666667,0.0018426315789473683,0.0,0.0,0.0033922648248233115,0.0016351084695343842,0.0074786894001643385,0.009975774750905013,0.0,0.034249147054677444,198
124,127.4131945,36.44827215,목상동주민센터,0.0,0.010973958333333332,0.005527894736842105,0.0,0.0,0.0011023313428323066,0.0028775180328643782,0.009999040673788004,0.0033950233013480416,0.0,0.03387576642100817,199
177,127.3373255,36.30380243,관저1동주민센터,0.002838636363636363,0.004389583333333333,0.0,0.0,0.0,0.001473671907479497,0.0035907919319211295,0.013400691248972883,0.008071975589156517,0.0,0.03376535037449972,200
105,127.3638958,36.36885477,카이스트 서쪽 쪽문,0.028386363636363637,0.0,0.0,0.0,0.0,0.00503991666351714,0.0,0.0,0.0,0.0,0.033426280299880776,201
256,127.3536595,36.3940276,신성동 수천이들 근린공원,0.011354545454545454,0.0,0.014741052631578946,0.0,0.0,0.002842130654975623,0.0008442763116770992,0.00011531018898931799,0.003113506473491445,0.0,0.03301082171525788,202
175,127.3389221,36.3033914,건양대네거리,0.0014193181818181817,0.005518333333333333,0.0,0.0,0.0,0.002199849011678446,0.006281878513305645,0.012969650780608053,0.004197795876442389,0.0,0.03258682569718605,203
190,127.3190054,36.3045487,교촌제이파크(101동),0.005677272727272727,0.007211458333333333,0.0,0.0,0.0,0.0010287508976151783,0.0013596012871627697,0.01021593364831553,0.00622701294698289,0.0,0.03172002984068243,204
