연번,경도,위도,Station 스테이션/성명,업무건물,주거건물,기타건물,대전지하철역,사고량,타슈이용량,총이용승객,경제인구수,교통량,하천여부,sum,순위
148,127.3446819,36.3481628,도안 금성백조(701동),0.0,4.1666666666666665e-05,0.0,0.0,0.0,0.02161457349106164,0.0005245640600552782,0.041298274445357434,0.0004725373151321099,0.0,0.06395161597827313,177
149,127.338903,36.34552398,도안 트리풀시티5단지(509동),0.0,0.0005468749999999999,0.0,0.0,0.0,0.018214974110888547,0.004284515714066156,0.038816762530813474,0.0005271470944367919,0.0,0.062390274450204966,178
253,127.3516,36.30835446,가수원파출소(건너편),0.0,0.0003229166666666667,0.0,0.0,0.0,0.036337352129710114,0.002644394589942724,0.0223911257189811,0.00025104850859570865,0.0,0.06194683761389631,179
214,127.3091351,36.3942732,외삼네거리(603동),0.007727272727272727,0.00040625000000000004,0.0,0.0,0.0,0.008254280207112892,0.0005725141246089794,0.04422350041084634,0.0,0.0,0.06118381746984094,180
209,127.4283452,36.37434734,동부평생교육원,0.011590909090909091,0.0002239583333333333,0.0,0.0,0.0,0.006964548924751502,0.008156859555117559,0.033886606409202956,0.0002530186925892341,0.0,0.061075901005903675,181
74,127.4260109,36.3663983,(공사중)중리시장,0.015454545454545457,0.0015833333333333333,1.3157894736842104e-05,0.0,0.0,0.003941947919422503,0.0030766722324062816,0.036631059983566146,0.0002530186925892341,0.0,0.0609537355105998,182
237,127.3781332,36.32450701,변동네거리(복음천하교회),0.0038636363636363642,0.0027291666666666666,0.00010526315789473683,0.0,0.0,0.020106579991685247,0.005572443937980935,0.028430566967953985,0.0,0.0,0.06080765708581793,183
172,127.4338704,36.31343849,부사네거리,0.011590909090909091,0.0024062499999999995,0.00014473684210526317,0.0,0.0,0.01888298877508598,0.011478177177684106,0.015234182415776499,0.0008209023609302101,0.0,0.060558146662491145,184
256,127.3536595,36.3940276,신성동 수천이들 근린공원,0.030909090909090914,0.0,0.00010526315789473683,0.0,0.0,0.027335689179485242,0.0009461445405421359,0.00034511092851273624,0.0002824298325010382,0.0,0.0599237285480268,185
198,127.3793274,36.31393135,도마네거리,0.011590909090909091,0.003192708333333333,5.263157894736842e-05,0.0,0.0,0.021078838958388448,0.014064925150460332,0.00923582580115037,0.0003807869989515955,0.0,0.05959662591214054,186
115,127.4341009,36.35724301,한전 대전세종충남지역본부(건너편),0.011590909090909091,0.00146875,6.578947368421052e-05,0.0,0.0,0.012599682527684343,0.006952075490577535,0.021774856203779787,0.004999999999999999,0.0,0.05945206278663496,187
121,127.433193,36.35786592,용전네거리(하나은행),0.007727272727272727,0.0015208333333333332,3.9473684210526316e-05,0.0,0.0,0.017699081597943988,0.00872002985991109,0.019457682826622844,0.00412449688456846,0.0,0.059288870913862965,188
129,127.4360213,36.44832273,신탄진고네거리,0.034772727272727275,0.0014583333333333332,6.578947368421052e-05,0.0,0.0,0.0008002947957216827,0.0019501012667066668,0.01970419063270337,0.0,0.0,0.05875143677487654,189
190,127.3190054,36.3045487,교촌제이파크(101동),0.015454545454545457,0.0005989583333333333,0.0,0.0,0.0,0.00989455383801353,0.0015236473147136006,0.03057518488085456,0.0005648596650020764,0.0,0.05861174948646256,190
116,127.4365121,36.35513468,홈플러스(동대전점),0.019318181818181818,0.0013177083333333333,9.210526315789474e-05,0.0,0.0,0.01209701802789221,0.0031099154988991494,0.021166803615447823,0.001497987538273844,0.0,0.05859972009518607,191
91,127.3925554,36.31687611,버드내네거리,0.023181818181818182,0.0013020833333333333,7.894736842105263e-05,0.0,0.0,0.0067198306814316485,0.006190266230477769,0.019317995069843878,0.001523147995806382,0.0,0.05831408886113225,192
75,127.4304811,36.3668679,보람아파트,0.015454545454545457,0.00175,0.0,0.0,0.0,0.005747571714728448,0.004307083414467875,0.030147904683648315,0.0005060373851784682,0.0,0.05791314265256856,193
164,127.3921413,36.42899221,롯데마트(관평점),0.030909090909090914,0.0,0.0007236842105263157,0.0,0.0,0.022652972523526965,0.0012325635719882648,0.0021281840591618733,0.0,0.0,0.05764649527429433,194
213,127.3206163,36.38726315,송림네거리,0.0038636363636363642,0.0003854166666666667,0.0,0.0,0.0,0.02730923315318039,0.0016428278084459347,0.023623664749383728,0.0006101502935213158,0.0,0.0574349290348344,195
215,127.3166583,36.37917893,지족초등학교,0.0038636363636363642,0.000265625,1.3157894736842104e-05,0.0,0.0,0.014742620658377111,0.00032340558476798997,0.03811832374691865,0.0,0.0,0.05732676924843695,196
169,127.429812,36.33595351,삼성네거리,0.030909090909090914,0.0009270833333333333,0.00034210526315789477,0.0,0.0,0.008942136891038966,0.007631921166379381,0.007551355792933443,0.0009141730093678846,0.0,0.05721786636530182,197
235,127.450622,36.35796619,비래동 금성백조(102동),0.0038636363636363642,0.002458333333333333,0.0002368421052631579,0.0,0.0,0.006752900714312711,0.0042943562392492975,0.03888249794576828,0.00015050178600858357,0.0,0.05663906848757173,198
258,127.3546218,36.38271263,천문대입구,0.042499999999999996,0.0,0.0,0.0,0.0,0.012778260705242073,0.000943243493249666,0.0,0.0,0.0,0.056221504198491735,199
176,127.3352506,36.2992273,관저2동주민센터,0.007727272727272727,0.0007499999999999999,0.0,0.0,0.0,0.02131032918855588,0.0030873837916400165,0.021101068200493015,0.0011130053941943855,0.0,0.05508905930215602,200
82,127.4463403,36.36715627,선비마을5단지,0.0,0.0002552083333333333,0.0,0.0,0.0,0.008882610831853054,0.0017054342806608483,0.04367296631059984,0.0,0.0,0.054516219756447076,201
197,127.377505,36.32031574,농도원네거리,0.0,0.003999999999999999,1.3157894736842104e-05,0.0,0.0,0.017632941532181867,0.004756673758515528,0.0281101068200493,0.0,0.0,0.05451288000548354,202
81,127.4410948,36.36480928,동춘당공원,0.0038636363636363642,0.0009322916666666667,0.0,0.0,0.0,0.02000075588646585,0.004229690959278437,0.02505341002465078,0.0,0.0,0.0540797849006981,203
97,127.4556315,36.31044731,가오고등학교,0.023181818181818182,0.0007135416666666667,0.0,0.0,0.0,0.012116860047620848,0.002428342152253153,0.015135579293344288,0.0,0.0,0.053576141341703146,204
78,127.4315268,36.36313653,중리동(하나로병원),0.015454545454545457,0.0032760416666666667,0.0,0.0,0.0,0.009795343739370348,0.0033781220001965224,0.019556285949055053,0.0002530186925892341,0.0,0.05171335750242328,205
238,127.3768306,36.33065989,내동네거리(컨벤션웨딩홀),0.0,0.0033072916666666667,2.631578947368421e-05,0.0,0.0,0.01699138289428928,0.004439962898268621,0.0247822514379622,0.0015385588888551037,0.0,0.05108576357551555,206
247,127.4126921,36.33167759,목동 한사랑아파트(109동),0.007727272727272727,0.0018229166666666667,2.631578947368421e-05,0.0,0.0,0.014279640198042256,0.004329118416359315,0.020657354149548068,0.002153982444397145,0.0,0.050996600391759864,207
234,127.4231036,36.40082159,와동 현대아파트(대덕의원),0.015454545454545457,0.0007291666666666666,2.631578947368421e-05,0.0,0.0,0.00910087304886806,0.007476488379433949,0.01751027115858669,0.0005530441147660639,0.0,0.05085070461234057,208
246,127.4523885,36.32643698,용방마을아파트(301동),0.0038636363636363642,0.0006302083333333333,1.3157894736842104e-05,0.0,0.0,0.017804905703163385,0.003071352445932001,0.025086277732128185,0.0,0.0,0.050469538472930106,209
245,127.4439067,36.31671378,천동초등학교,0.0038636363636363642,0.0017916666666666669,5.263157894736842e-05,0.0,0.0,0.011753089685929176,0.0022582745535320607,0.029531635168447,0.0010712219431012527,0.0,0.050322155960259886,210
229,127.3300855,36.38989049,송림마을5단지(502동),0.019318181818181818,0.000359375,0.0,0.0,0.0,0.012936996863071166,0.0007654301702439651,0.015949055053410023,0.0,0.0,0.04932903890490697,211
259,127.3653638,36.39066792,대덕대학교,0.027045454545454546,0.0,0.0,0.0,0.0,0.01946502135379266,0.0023305775783597706,0.0,0.0,0.0,0.04884105347760698,212
230,127.3048534,36.38792222,노은3지구 꿈에그린(201동),0.0,0.0003125,0.0,0.0,0.0,0.014101062020484523,0.0014867759394480162,0.032859490550534096,0.0,0.0,0.04875982851046663,213
102,127.4577541,36.30373888,은어송마을2단지,0.0038636363636363642,0.00024999999999999995,3.9473684210526316e-05,0.0,0.0,0.006739672701160286,0.0035038316499940428,0.03281840591618734,0.0006243317306671009,0.0,0.04783935204585567,214
207,127.4425697,36.34355886,가양초등학교,0.007727272727272727,0.0033437499999999995,0.00014473684210526317,0.0,0.0,0.016634226539173815,0.0019734536176167715,0.016680361544782252,0.0010535125020600849,0.0,0.047557313773010916,215
211,127.4262369,36.44714911,석봉문화센터,0.023181818181818182,0.0016510416666666668,0.00015789473684210527,0.0,0.0,0.0,0.00039655804776074055,0.021815940838126543,0.00027652205738303194,0.0,0.047479775528597265,216
227,127.3315108,36.36911799,죽동 대원칸타빌,0.0,0.0,0.0,0.0,0.0,0.025239049094825956,0.0014372781697630965,0.0185784716516023,0.0018674532685269147,0.0,0.047122252184718265,217
223,127.4552954,36.35379179,가양비래공원네거리,0.011590909090909091,0.0008593749999999999,6.578947368421052e-05,0.0,0.0,0.007950035904607128,0.0034993756989418374,0.021881676253081347,0.0004515053580257506,0.0,0.04629866677924937,218
124,127.4131945,36.44827215,목상동주민센터,0.0,0.0009114583333333332,3.9473684210526316e-05,0.0,0.0,0.010602252541668243,0.003224712027864451,0.02992604765817584,0.0003079665549118325,0.0,0.04501191080016423,219
125,127.4267654,36.443988,엑슬루타워,0.007727272727272727,0.0010729166666666667,0.0001842105263157895,0.0,0.0,0.010106202048452324,0.0029202604319824984,0.02144617912900575,0.0005530441147660639,0.0,0.04401008564446183,220
191,127.4450054,36.3203105,신흥마을아파트(102동),0.0,0.0023697916666666667,1.3157894736842104e-05,0.0,0.0,0.013929097849503002,0.002887960185825396,0.023229252259654887,0.0005060373851784682,0.0,0.04293529724156526,221
28,127.3917054,36.37761383,스마트시티(201동),0.0038636363636363642,5.208333333333333e-06,0.0,0.0,0.0,0.021846063721229072,0.0011813237342021598,0.015850451930977814,0.0,0.0,0.04274668408337874,222
204,127.4658127,36.28516075,낭월 오투그란데(108동 맞은편),0.007727272727272727,0.0005104166666666666,0.00013157894736842108,0.0,0.0,0.01373729165879285,0.002962264429380914,0.017025472473294986,0.00031216586533355046,0.0,0.042406462768110116,223
201,127.3079811,36.386792,노은3동주민센터,0.0,0.00023958333333333332,0.0,0.0,0.0,0.018188518084583695,0.000868788078495285,0.02294987674609696,0.0,0.0,0.042246766242509275,224
98,127.452866,36.30609303,은어송마을입구,0.0,0.0008072916666666667,6.578947368421052e-05,0.0,0.0,0.021984957859329527,0.0029921099432136185,0.014239934264585044,0.001607945742326869,0.0,0.04169802894980593,225
100,127.4570659,36.30740007,홈플러스 가오점,0.0,0.0005416666666666666,0.0,0.0,0.0,0.013208171132695868,0.00398430411038089,0.023615447822514377,0.00020811057688903363,0.0,0.041557700309146836,226
243,127.4325253,36.33839384,솔브릿지 국제대학,0.0038636363636363642,0.0008749999999999999,6.578947368421052e-05,0.0,0.0,0.01914093503155826,0.0024302425901817186,0.014018077239112572,0.0009141730093678846,0.0,0.04130785370754101,227
236,127.4481798,36.34890242,가양2동주민센터(건너편 한산아파트),0.0,0.002848958333333333,5.263157894736842e-05,0.0,0.0,0.006230394194791942,0.003931473375692463,0.026548890714872635,0.0007525089300429177,0.0,0.04036485712768066,228
158,127.3682083,36.3839662,전자통신연구원,0.027045454545454546,0.0,0.0,0.0,0.0,0.011852299784572359,0.0009557979013838282,0.0,0.00021355183909525373,0.0,0.04006710407050598,229
193,127.4420104,36.30991671,석교동주민센터,0.0,0.0027968749999999994,0.00011842105263157894,0.0,0.0,0.015099777013492573,0.004431230961877143,0.014930156121610517,0.0017188689061230233,0.0,0.03909532905573483,230
99,127.4569641,36.30627193,홈플러스 가오점(건너편),0.0,0.00046875,0.0,0.0,0.0,0.008988434937072451,0.0034031372342941215,0.02410846343467543,0.00031216586533355046,0.0,0.037280951471375556,231
103,127.459359,36.30412568,대전남부여성가족원,0.0038636363636363642,0.0001614583333333333,0.0,0.0,0.0,0.004504138478400544,0.002467265136646166,0.025891536565324568,0.00010405528844451681,0.0,0.036992090165785495,232
208,127.4271154,36.37874059,회덕농협(건너편),0.0038636363636363642,0.000375,0.0,0.0,0.0,0.005489625458256171,0.005749019096881662,0.020846343467543136,0.0002530186925892341,0.0,0.03657664307890657,233
212,127.4251273,36.44382989,대전광역시 대덕구보건소네거리(자연애마트),0.011590909090909091,0.0010729166666666667,0.00030263157894736844,0.0,0.0,0.0037699837484409843,0.0018570877876346995,0.017756778964667215,0.0,0.0,0.036350307837266026,234
192,127.4255389,36.31765613,보문산오거리,0.0,0.0022499999999999994,0.0,0.0,0.0,0.01218300011338297,0.005353584035169619,0.013648315529991784,0.002809583730251127,0.0,0.036244483408795505,235
228,127.3051189,36.38050625,노은3지구 트리풀시티포레(105동),0.0,0.0,0.0,0.0,0.0,0.009762273706489286,0.0016365362071218191,0.024716516023007395,0.0,0.0,0.0361153259366185,236
127,127.4290338,36.44845573,신탄진역,0.007727272727272727,0.0014739583333333332,6.578947368421052e-05,0.0,0.0,0.004266034241656903,0.009476137806225157,0.011462612982744454,0.0005844886122948644,0.0,0.03505629417721164,237
219,127.3996002,36.31307133,문화초등학교네거리,0.0,0.0034791666666666664,3.9473684210526316e-05,0.0,0.0,0.010688234627159,0.0036999294894336726,0.01647493837304848,0.0006537873003800275,0.0,0.03503553014089837,238
218,127.4182584,36.31577388,충대병원입구(건너편),0.007727272727272727,0.001484375,1.3157894736842104e-05,0.0,0.0,0.012321894251483428,0.002161560979402204,0.009342645850451931,0.0014999723007958626,0.0,0.034550879004143,239
206,127.4567505,36.33460846,대전대 후문,0.007727272727272727,0.00028125000000000003,0.0,0.0,0.0,0.01735515325598095,0.001557639238572267,0.006705012325390304,0.0006987808046042603,0.0,0.0343251083518205,240
231,127.3035473,36.35639624,덕명동 하우스토리(101동),0.0,8.854166666666667e-05,0.0,0.0,0.0,0.01820174609773612,0.0017477622163425421,0.013631881676253082,0.0006154235555420414,0.0,0.03428535521254045,241
126,127.4291434,36.45164731,신탄진동주민센터,0.007727272727272727,0.0011875,7.894736842105263e-05,0.0,0.0,0.005688045655542537,0.009564623347959746,0.009227608874281019,0.0005844886122948644,0.0,0.034058486585771944,242
79,127.4347898,36.36225181,수도시설관리사업소,0.007727272727272727,0.0018125,0.0,0.0,0.0,0.009239767186968516,0.0006834089969179072,0.013796220213640098,0.0,0.0,0.033259169124799245,243
248,127.4541282,36.29886157,옥계동 새마을금고,0.0,0.0020156249999999996,6.578947368421052e-05,0.0,0.0,0.008981820930496239,0.003627705649519653,0.01590797041906327,0.0015510068695414692,0.0,0.032149918342304844,244
26,127.3784689,36.37819751,엑스포과학공원 주차장,0.011590909090909091,0.0,0.0,0.0,0.0,0.017064136966627612,0.0011527307817314645,0.0009202958093672967,0.000615933109823665,0.0,0.03134400575845913,245
194,127.4488855,36.30501808,호동우체국(건너편),0.007727272727272727,0.002098958333333333,0.00015789473684210527,0.0,0.0,0.004285876261385539,0.0025288062118405197,0.012333607230895645,0.0016953106982934652,0.0,0.030827726199863337,246
262,127.3047223,36.39004218,반석 더샵,0.0,0.00019791666666666666,0.0,0.0,0.0,0.007645791602101364,0.0012103486043838927,0.020821692686935088,0.0,0.0,0.02987574956008701,247
196,127.4206184,36.37410739,대덕문화원,0.011590909090909091,0.0008229166666666667,0.00036842105263157896,0.0,0.0,0.009431573377678673,0.003232133813865782,0.0033114215283483977,0.0006243317306671009,0.0,0.02938170726076729,248
101,127.4618364,36.30986522,은어송마을4단지,0.0038636363636363642,0.0001927083333333333,1.3157894736842104e-05,0.0,0.0,0.002513322498960656,0.0013430481224717065,0.020862777321281837,0.0,0.0,0.02878865053442074,249
80,127.4411072,36.3635499,송촌소방서,0.0038636363636363642,0.0012083333333333332,0.0,0.0,0.0,0.0070637590233946865,0.0018392351889118083,0.014157764995891536,0.0,0.0,0.028132728905167728,250
184,127.4157841,36.35259223,오정우체국(건너편),0.011590909090909091,0.0014895833333333332,0.0007236842105263157,0.0,0.0,0.004444612419214634,0.00046649992243477764,0.009268693508627773,0.00010405528844451681,0.0,0.02808803777349044,251
232,127.3334139,36.36526385,온천2동주민센터,0.0,0.00034895833333333334,1.3157894736842104e-05,0.0,0.0,0.011852299784572359,0.0023621435644081085,0.011832374691865242,0.0012449688456846097,0.0,0.027653903114600493,252
147,127.3440635,36.31517337,도안 계룡리슈빌(1704동),0.0,0.0,0.0,0.0,0.0,0.01150175743603311,4.234233293872851e-05,0.015488907148726376,0.0,0.0,0.027033006917698214,253
250,127.3069837,36.37442965,노은3지구 영무예다음(102동),0.0,0.0,0.0,0.0,0.0,0.011971351902944178,0.0006456953821157992,0.013878389482333607,0.0,0.0,0.026495436767393583,254
27,127.3843117,36.37735659,엑스포과학공원,0.0,0.0,0.0,0.0,0.0,0.020516648399410406,0.0,0.0,0.0,0.0,0.020516648399410406,255
226,127.3189803,36.31264805,대정동 모다아울렛,0.0,8.333333333333333e-05,3.9473684210526316e-05,0.0,0.0,0.012037491968706302,0.0021699257857393005,0.0038619556285949055,0.0002824298325010382,0.0,0.018474610233085404,256
94,127.4539451,36.31709479,미리내아파트,0.0,0.0004427083333333333,5.263157894736842e-05,0.0,0.0,0.008082316036131373,0.0030505916012881222,0.0066967953985209525,0.0,0.0,0.018325042948221147,257
205,127.4603094,36.29521865,대성삼거리,0.0,0.00034375,0.00010526315789473683,0.0,0.0,0.002691900676518387,0.001902914256775799,0.00923582580115037,0.0015038904538823522,0.0,0.015783544346221645,258
261,127.3328754,36.33295589,도로교통공단(건너편 라도무스),0.0,5.208333333333333e-05,0.0,0.0,0.0,0.010575796515363393,0.00012782604658160526,0.0028430566967953988,0.00048342747591661805,0.0,0.014082190067990349,259
255,127.4648416,36.32388886,용운국제수영장,0.007727272727272727,0.0007708333333333332,0.0,0.0,0.0,0.0012169772100230547,0.0009995943572830503,0.003360723089564503,0.0,0.0,0.014075400717476668,260
123,127.405946,36.44679856,구)대덕경찰서(문평동),0.0038636363636363642,0.0,0.00042105263157894734,0.0,0.0,0.0020172720057447372,0.0006002504402861166,0.0,0.0003079665549118325,0.0,0.007210177996157997,261
128,127.4259372,36.43186487,과선교버스정류장,0.0,2.0833333333333333e-05,0.0005657894736842105,0.0,0.0,0.0007804527759930458,0.002263817497490378,0.0011996713229252259,0.00027652205738303194,0.0,0.005107086460809225,262
